Formulation_ID,endpoint,confidence,tier,근거인용문,사유,y,y_bin,y_src_detail,ct_cat,from_neg_recovery,y_conflict,quote_has_explicit_negative,quote_has_suspicious_marker,quote_has_no_data_marker
EyeIrritation6pack_PID983,skin,high,NONE,"Skin Corrosion / Irritation Category 2 ... H315, Causes skin irritation.",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,NC,False,False,False,False,False
EyeIrritation6pack_PID996,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,NC,False,False,False,False,False
EyeIrritation6pack_PID998,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,,False,False,False,False,False
EyeIrritation6pack_PID999,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,,False,False,False,False,False
MIX1,skin,high,NONE,WARNING / Causes mild skin irritation,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX10,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX100,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
MIX1000,skin,high,NONE,SCI2 Skin corrosion / irritation 2 ... H315 - Causes skin irritation.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,,False,False,False,False,False
MIX1001,skin,high,NONE,3.2 Skin corrosion/irritation 2 Skin Irrit. 2 H315,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,2,False,False,False,False,False
MIX1002,skin,high,NONE,SCI2 Skin corrosion / irritation 2 / SS1 Sensitisation skin 1 / H304 - May be fatal if swallowed and enters airways. / H315 - Causes skin irritation.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,,False,False,False,False,False
MIX1004,skin,medium,RECOVERED_negative,Skin corrosion/irritation:  / No significant effects or critical hazards.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX1005,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX1006,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,phase1_sds,NC,False,False,False,False,False
MIX1007,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,3,1.0,sds_2nd_sec11,,False,False,False,False,False
MIX1008,skin,high,NONE,Skin Irrit. 2 Skin corrosion / irritation 2 H315 : Causes skin irritation.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,NC,False,False,False,False,False
MIX1009,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX101,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
MIX1010,skin,high,NONE,"Skin irritation (Category 2), H315",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,2,False,False,False,False,False
MIX1011,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX1012,skin,high,NONE,"FL 4, SCI 2, EDI 2A, SS 1, AH 1, EH A3, EH C3; H226, H304, H315, H317, H319, H402, H412",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,,False,False,False,False,False
MIX1013,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,phase1_sds,,False,False,False,False,False
MIX1014,skin,high,NONE,"Skin irritation (Category 2), H315",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,,False,False,False,False,False
MIX1015,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,phase1_sds,,False,False,False,False,False
MIX1016,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX1018,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX102,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX1020,skin,high,NONE,3.2 Skin corrosion/irritation 2 Skin Irrit. 2 H315,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,NC,False,False,False,False,False
MIX1021,skin,high,NONE,"Skin irritation (Category 2), H315",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,,False,False,False,False,False
MIX1022,skin,high,NONE,"Skin Corrosion / Irritation Category 2 ... H315, Causes skin irritation.",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,,False,False,False,False,False
MIX1023,skin,medium,RECOVERED_negative,Skin corrosion/irritation: No irritant effect.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX1024,skin,low,FLIP_pos_to_neg,Skin Contact: None expected when used under normal conditions.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충) | FLIP: 복구된 NC 가 하위 출처의 양성 주장을 이겨 v4 대비 양성→음성 전환,NC,0.0,sds_v1_negative_recovered,,True,True,False,False,False
MIX1026,skin,high,NONE,GHS Hazard Classifications: Flammable Liquid Category 4 Skin Irritation Category 2 Eye Damage Category 1 Skin Sensitization Category 1 ... H315 Causes skin irritation,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,2,False,False,False,False,False
MIX1028,skin,high,NONE,"Skin irritation (Category 2), H315",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,,False,False,False,False,False
MIX1029,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX103,skin,high,NONE,SKIN IRRITATION Rabbit – Severe Irritant,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX1030,skin,high,NONE,"Skin corrosion/irritation, Category 2 H315",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,2,False,False,False,False,False
MIX1032,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX1033,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX1034,skin,high,NONE,Skin corrosion/irritation: Skin Irrit. 2,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,2,False,False,False,False,False
MIX1035,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX1037,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX1038,skin,high,NONE,"• Classification (GHS): Flammable liquids; Acute toxicity, Oral; Skin irritation; Eye irritation.",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX1039,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX104,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX1041,skin,high,NONE,3.2 Skin corrosion/irritation 2 Skin Irrit. 2 H315,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,NC,False,False,False,False,False
MIX1043,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX1044,skin,high,NONE,Skin Irrit. 2 - H315 Causes skin irritation.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,2,False,False,False,False,False
MIX1045,skin,high,NONE,GHS07 / Skin Irrit. 2 - H315 Causes skin irritation.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,2,False,False,False,False,False
MIX1047,skin,medium,RECOVERED_negative,2.1 Classification of the substance or mixture / Not a hazardous substance or mixture.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX1053,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX1056,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,phase1_sds,NC,False,False,False,False,False
MIX106,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
MIX1060,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd_sec11,2,False,False,False,False,False
MIX1062,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd_sec11,,False,False,False,False,False
MIX1063,skin,high,NONE,- HEALTH HAZARDS: Skin Irrit. 2 - H315 Eye Irrit. 2 - H319 Skin Sens. 1 - H317 Asp. Tox. 1 - H304,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,NC,False,False,False,False,False
MIX1064,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX1066,skin,high,NONE,"Skin Corrosion/Irritation, Category 2 Skin Sensitization, Category 1 / H315 - Causes skin irritation",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,,False,False,False,False,False
MIX1069,skin,high,NONE,H315 Causes skin irritation.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,,False,False,False,False,False
MIX107,skin,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,False,False
MIX1070,skin,high,NONE,Skin Irrit. 2 H315 Causes skin irritation.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,,False,False,False,False,False
MIX1071,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd_sec11,NC,False,False,False,False,False
MIX1072,skin,high,NONE,"b) skin corrosion/irritation; / Product classified: / Skin irritant, Category 2: Causes skin irritation.",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,NC,False,False,False,False,False
MIX1074,skin,high,NONE,"Skin irritation (Category 2), H315",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,,False,False,False,False,False
MIX1075,skin,high,NONE,"SCI 2 Skin Corrosion/Irritation, Category 2 ... H315 Causes skin irritation.",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_v1,,False,False,False,False,False
MIX1076,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,,False,False,False,False,False
MIX1077,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,sds_2nd,,False,False,False,False,False
MIX108,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
MIX109,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX11,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,1,False,False,False,False,False
MIX110,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2,1.0,phase1_sds,2,False,False,False,False,False
MIX111,skin,high,NONE,"Signs and symptoms of short-term (acute) exposure: Irritating to eyes, respiratory system and skin. / Skin irritation = Moderate",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,True,False
MIX112,skin,high,NONE,Skin corrosion/irritation  / Skin - Rabbit  / Result: No skin irritation,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,True,False,False
MIX113,skin,medium,CT_CONTRADICTION,,CT baseline(GHS 가산법)은 양성인데 최종 라벨은 음성 — 상충 | 출처 간 서열 상충(y_conflict=True),NC,0.0,ntp_measured,2,False,True,False,False,False
MIX114,skin,high,NONE,Skin corrosion/irritation  / Skin - Rabbit  / Result: No skin irritation,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,True,False,False
MIX115,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
MIX116,skin,medium,RECOVERED_negative,Skin corrosion/irritation / Shall not be classified as corrosive/irritant to skin.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX117,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
MIX118,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
MIX119,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX12,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX120,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX121,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX122,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2A,1.0,ntp_measured,,False,False,False,False,False
MIX123,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,2B,1.0,ntp_measured,,False,False,False,False,False
MIX124,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
MIX125,skin,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,NC,False,True,False,False,False
MIX126,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
MIX127,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX128,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX129,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX13,skin,high,NONE,Skin corrosion/irritation  / Skin - rabbit  / Result: No skin irritation,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,True,False,False
MIX130,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX131,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
MIX132,skin,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,False,False
MIX133,skin,medium,SOURCE_CONFLICT,(b)skin corrosion/irritation /  Dermal (rabbit): Not irritant,출처 간 서열 상충(y_conflict=True),NC,0.0,ntp_measured,,False,True,False,False,False
MIX135,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX136,skin,high,NONE,Skin corrosion/irritation / no data available,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,True,True
MIX137,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
MIX138,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
MIX139,skin,medium,SOURCE_CONFLICT,,출처 간 서열 상충(y_conflict=True),2B,1.0,ntp_measured,,False,True,False,False,False
MIX14,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
MIX140,skin,high,NONE,Skin irritation: Slightly irritating (Tox Cat IV),복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,NC,False,False,False,False,False
MIX141,skin,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,ntp_measured,,False,False,False,False,False
